Id hecho,Vehículo_víctima,Sexo,Edad_víctima,Gravedad
LC-2021-0264868,Auto,M,38,Sd
LC-2021-0265122,Auto,F,54,Sd
LC-2021-0265122,Auto,F,32,Sd
LC-2021-0265415,Moto,M,59,Sd
LC-2021-0270489,Moto,F,23,Sd
LC-2021-0277329,Auto,M,34,Sd
LC-2021-0277398,Moto,M,40,Sd
LC-2021-0328754,Peatón,M,37,Sd
LC-2021-0331933,Moto,M,35,Sd
LC-2021-0366685,Sd,M,42,Sd
LC-2021-0374111,Moto,M,28,Sd
LC-2021-0386479,Peatón,M,20,Sd
LC-2021-0387731,Sd,F,32,Sd
LC-2021-0391395,Sd,M,38,Sd
LC-2021-0391834,Moto,M,30,Sd
LC-2021-0396287,Moto,M,28,Sd
LC-2021-0402046,Sd,M,74,Sd
LC-2021-0404453,Moto,M,32,Sd
LC-2021-0413613,Peatón,SD,66,Sd
LC-2021-0414394,Moto,M,55,Sd
LC-2021-0420650,Moto,M,35,Sd
LC-2021-0424955,Moto,M,55,Grave
LC-2021-0441687,Peatón,F,43,Sd
LC-2021-0450332,Moto,M,22,Grave
LC-2021-0475600,Moto,M,22,Sd
LC-2021-0503253,Moto,M,38,Sd
LC-2021-0514798,Ciclista,M,15,Sd
LC-2021-0523007,Peatón,F,47,Sd
LC-2021-0523007,Peatón,M,25,Sd
LC-2021-0529236,Ciclista,M,29,Sd
LC-2021-0539350,Sd,F,26,Sd
LC-2021-0555122,Auto,F,45,Sd
LC-2021-0559635,Peatón,F,63,Sd
LC-2021-0560990,Moto,M,29,Sd
LC-2021-0565414,Peatón,F,44,Sd
LC-2021-0566671,Moto,M,20,Sd
LC-2021-0578976,Sd,M,28,Sd
LC-2021-0603023,Moto,M,37,Sd
LC-2021-0603023,Moto,M,39,Sd
LC-2021-0609931,Moto,M,20,Sd
LC-2021-0610801,Sd,SD,SD,Sd
LC-2021-0615320,Moto,M,21,Sd
LC-2021-0615891,Sd,M,61,Grave
LC-2021-0616110,Ciclista,F,26,Sd
LC-2021-0637578,Sd,SD,SD,Sd
LC-2021-0649122,Sd,M,38,Sd
LC-2021-0040186,Sd,M,37,Sd
LC-2021-0052889,Moto,M,36,Sd
LC-2021-0223303,Sd,SD,SD,Sd
LC-2021-0457903,Moto,M,38,Sd
LC-2021-0528999,Sd,M,31,Sd
LC-2021-0008483,Sd,M,26,Grave
LC-2021-0010130,Auto,F,64,Sd
LC-2021-0010130,Auto,F,40,Sd
LC-2021-0020739,Peatón,M,25,Sd
LC-2021-0024077,Mixto,M,62,Sd
LC-2021-0024077,Mixto,F,42,Sd
LC-2021-0024077,Mixto,M,56,Sd
LC-2021-0028052,Moto,M,27,Sd
LC-2021-0031873,Auto,F,32,Sd
LC-2021-0034252,Moto,M,23,Grave
LC-2021-0035140,Moto,M,33,Sd
LC-2021-0038772,Peatón,SD,SD,Sd
LC-2021-0044054,Transporte público,F,38,Sd
LC-2021-0044354,Moto,M,29,Sd
LC-2021-0044456,Peatón,F,40,Sd
LC-2021-0055402,Sd,F,47,Sd
LC-2021-0055402,Sd,F,16,Sd
LC-2021-0061660,Peatón,F,72,Sd
LC-2021-0063551,Auto,F,21,Sd
LC-2021-0072669,Peatón,M,44,Sd
LC-2021-0073261,Moto,M,29,Sd
LC-2021-0073449,Moto,F,29,Sd
LC-2021-0076100,Moto,M,29,Sd
LC-2021-0076627,Peatón,SD,SD,Sd
LC-2021-0078244,Peatón,M,10,Sd
LC-2021-0081386,Peatón,F,70,Sd
LC-2021-0081887,Ciclista,M,48,Grave
LC-2021-0084097,Peatón,M,55,Sd
LC-2021-0084684,Auto,M,44,Sd
LC-2021-0085134,Moto,M,41,Sd
LC-2021-0086736,Auto,M,46,Sd
LC-2021-0086736,Auto,SD,SD,Sd
LC-2021-0088596,Peatón,M,33,Sd
LC-2021-0103077,Moto,M,33,Sd
LC-2021-0104502,Moto,M,30,Sd
LC-2021-0109262,Moto,M,46,Sd
LC-2021-0110753,Ciclista,M,38,Sd
LC-2021-0112913,Moto,M,SD,Sd
LC-2021-0114158,Ciclista,M,30,Sd
LC-2021-0121638,Transporte público,F,74,Sd
LC-2021-0121638,Transporte público,M,50,Sd
LC-2021-0121638,Transporte público,F,41,Sd
LC-2021-0121638,Transporte público,M,35,Sd
LC-2021-0121638,Transporte público,F,32,Sd
LC-2021-0121638,Transporte público,F,6,Sd
LC-2021-0122659,Moto,M,36,Sd
LC-2021-0123589,Moto,SD,SD,Sd
LC-2021-0124103,Moto,M,38,Sd
LC-2021-0125787,Auto,M,78,Sd
LC-2021-0128541,Auto,M,21,Sd
LC-2021-0131058,Moto,M,21,Sd
LC-2021-0132216,Moto,F,38,Sd
LC-2021-0133182,Moto,M,50,Sd
LC-2021-0138285,Ciclista,M,16,Sd
LC-2021-0139777,Peatón,M,33,Sd
LC-2021-0150480,Moto,M,23,Sd
LC-2021-0150480,Moto,F,17,Sd
LC-2021-0153423,Transporte público,F,75,Sd
LC-2021-0153606,Peatón,F,23,Sd
LC-2021-0164777,Moto,M,40,Sd
LC-2021-0167502,Peatón,F,24,Sd
LC-2021-0169537,Ciclista,SD,SD,Sd
LC-2021-0175554,Moto,M,43,Sd
LC-2021-0182627,Moto,M,28,Sd
LC-2021-0183022,Sd,SD,SD,Sd
LC-2021-0183067,Moto,M,35,Sd
LC-2021-0184925,Sd,M,54,Sd
LC-2021-0189872,Moto,M,27,Sd
LC-2021-0190399,Sd,SD,SD,Sd
LC-2021-0192660,Moto,M,SD,Sd
LC-2021-0193170,Moto,M,30,Sd
LC-2021-0198654,Moto,M,45,Sd
LC-2021-0204956,Sd,SD,SD,Sd
LC-2021-0208134,Sd,SD,SD,Sd
LC-2021-0214679,Sd,SD,SD,Sd
LC-2021-0216741,Sd,SD,SD,Sd
LC-2021-0220924,Moto,M,24,Sd
LC-2021-0227955,Sd,SD,SD,Sd
LC-2021-0244155,Sd,M,29,Sd
LC-2021-0246040,Moto,M,SD,Sd
LC-2021-0248037,Moto,M,29,Sd
LC-2021-0248439,Moto,M,37,Sd
LC-2021-0250445,Moto,M,27,Sd
LC-2021-0252589,Auto,M,27,Sd
LC-2021-0263102,Moto,M,43,Sd
LC-2021-0263451,Moto,M,43,Sd
LC-2021-0263632,Peatón,F,38,Grave
LC-2021-0265575,Móvil,F,29,Sd
LC-2021-0265575,Móvil,M,60,Sd
LC-2021-0277511,Ciclista,SD,SD,Sd
LC-2021-0288474,Peatón,F,63,Sd
LC-2021-0288474,Peatón,M,28,Sd
LC-2021-0289413,Peatón,M,38,Sd
LC-2021-0290358,Moto,M,33,Sd
LC-2021-0304021,Sd,SD,SD,Sd
LC-2021-0312371,Auto,M,41,Sd
LC-2021-0313853,Auto,SD,SD,Sd
LC-2021-0333782,Peatón,F,SD,Sd
LC-2021-0335323,Transporte público,M,89,Sd
LC-2021-0335323,Transporte público,F,62,Sd
LC-2021-0336101,Moto,M,47,Sd
LC-2021-0342450,Moto,M,42,Sd
LC-2021-0347697,Ciclista,M,44,Sd
LC-2021-0348988,Ciclista,M,48,Grave
LC-2021-0350281,Moto,F,31,Grave
LC-2021-0366483,Móvil,M,40,Sd
LC-2021-0367406,Auto,M,54,Sd
LC-2021-0367622,Ciclista,M,32,Sd
LC-2021-0372479,Sd,F,48,Sd
LC-2021-0373114,Sd,F,60,Sd
LC-2021-0374512,Sd,M,SD,Sd
LC-2021-0376291,Transporte público,SD,SD,Sd
LC-2021-0376291,Transporte público,F,23,Sd
LC-2021-0376317,Sd,F,71,Sd
LC-2021-0376870,Peatón,M,74,Sd
LC-2021-0380059,Sd,M,24,Grave
LC-2021-0385202,Sd,M,51,Sd
LC-2021-0385863,Moto,M,35,Sd
LC-2021-0391383,Peatón,M,SD,Sd
LC-2021-0391479,Utilitario,M,49,Sd
LC-2021-0391479,Utilitario,SD,SD,Sd
LC-2021-0391765,Peatón,M,53,Sd
LC-2021-0394939,Sd,M,21,Sd
LC-2021-0395400,Moto,M,24,Sd
LC-2021-0396267,Moto,M,47,Sd
LC-2021-0397307,Sd,M,41,Sd
LC-2021-0398335,Sd,M,26,Sd
LC-2021-0399253,Sd,SD,SD,Sd
LC-2021-0400901,Peatón,M,32,Sd
LC-2021-0401597,Sd,M,31,Sd
LC-2021-0401597,Sd,M,33,Sd
LC-2021-0404917,Sd,M,34,Sd
LC-2021-0412440,Sd,F,35,Sd
LC-2021-0416218,Sd,M,53,Grave
LC-2021-0433599,Sd,SD,SD,Sd
LC-2021-0434188,Peatón,M,14,Sd
LC-2021-0436491,Sd,M,30,Sd
LC-2021-0438446,Sd,M,25,Sd
LC-2021-0443060,Auto,F,59,Sd
LC-2021-0443060,Auto,M,29,Sd
LC-2021-0443060,Auto,M,43,Sd
LC-2021-0445959,Sd,SD,SD,Sd
LC-2021-0446518,Sd,M,51,Sd
LC-2021-0447890,Sd,F,40,Sd
LC-2021-0474893,Ciclista,F,49,Sd
LC-2021-0479898,Sd,F,23,Sd
LC-2021-0482193,Peatón,M,15,Sd
LC-2021-0489139,Auto,M,56,Sd
LC-2021-0489139,Auto,SD,SD,Sd
LC-2021-0492663,Sd,SD,SD,Sd
LC-2021-0497019,Sd,M,16,Sd
LC-2021-0497019,Sd,F,50,Sd
LC-2021-0497892,Auto,M,10,Sd
LC-2021-0502012,Moto,M,27,Sd
LC-2021-0518873,Ciclista,M,49,Sd
LC-2021-0528380,Moto,M,43,Sd
LC-2021-0537911,Moto,M,38,Sd
LC-2021-0542765,Sd,M,32,Sd
LC-2021-0543727,Sd,F,62,Sd
LC-2021-0546267,Auto,F,54,Sd
LC-2021-0547568,Moto,M,43,Sd
LC-2021-0549408,Moto,M,37,Sd
LC-2021-0549413,Moto,M,55,Sd
LC-2021-0558506,Moto,M,35,Sd
LC-2021-0559046,Moto,M,39,Sd
LC-2021-0572728,Transporte público,F,55,Sd
LC-2021-0578895,Utilitario,M,73,Sd
LC-2021-0578895,Utilitario,F,76,Sd
LC-2021-0587745,Ciclista,M,30,Sd
LC-2021-0588074,Peatón,F,23,Sd
LC-2021-0593237,Peatón,F,67,Sd
LC-2021-0600168,Moto,M,59,Sd
LC-2021-0600842,Moto,M,SD,Sd
LC-2021-0606395,Peatón,SD,SD,Sd
LC-2021-0606395,Peatón,F,31,Sd
LC-2021-0613086,Ciclista,M,30,Sd
LC-2021-0613799,Sd,M,53,Sd
LC-2021-0613799,Sd,M,35,Sd
LC-2021-0613799,Sd,M,34,Sd
LC-2021-0616900,Transporte público,F,54,Sd
LC-2021-0626064,Moto,M,33,Sd
LC-2021-0628560,Sd,F,71,Sd
LC-2021-0637548,Sd,SD,SD,Sd
LC-2021-0641847,Sd,M,15,Sd
LC-2021-0643497,Peatón,M,40,Sd
LC-2021-0649774,Peatón,F,5,Grave
LC-2021-0224992,Moto,M,29,Sd
LC-2021-0252021,Moto,M,23,Sd
LC-2021-0255796,Moto,M,34,Sd
LC-2021-0255918,Moto,M,28,Sd
LC-2021-0264791,Moto,M,30,Sd
LC-2021-0285688,Moto,M,34,Sd
LC-2021-0297364,Auto,F,43,Sd
LC-2021-0301265,Moto,SD,SD,Sd
LC-2021-0309940,Auto,M,30,Sd
LC-2021-0311121,Moto,F,40,Sd
LC-2021-0313703,Sd,F,51,Sd
LC-2021-0313703,Sd,F,13,Sd
LC-2021-0316238,Auto,M,33,Sd
LC-2021-0321877,Moto,M,26,Sd
LC-2021-0325586,Utilitario,F,29,Sd
LC-2021-0325586,Utilitario,M,3,Sd
LC-2021-0334868,Moto,M,41,Sd
LC-2021-0336042,Moto,M,45,Sd
LC-2021-0341004,Moto,M,32,Sd
LC-2021-0342240,Auto,F,28,Sd
LC-2021-0367456,Utilitario,F,22,Sd
LC-2021-0367456,Utilitario,F,3,Sd
LC-2021-0383849,Sd,M,44,Sd
LC-2021-0384186,Moto,M,34,Grave
LC-2021-0396798,Sd,M,41,Sd
LC-2021-0404175,Sd,M,40,Sd
LC-2021-0405935,Auto,M,27,Sd
LC-2021-0405935,Auto,M,38,Sd
LC-2021-0406932,Sd,M,50,Sd
LC-2021-0409282,Sd,M,71,Sd
LC-2021-0413105,Sd,F,SD,Sd
LC-2021-0417444,Sd,F,30,Sd
LC-2021-0417444,Sd,SD,SD,Sd
LC-2021-0421831,Sd,M,46,Sd
LC-2021-0449552,Sd,M,25,Sd
LC-2021-0459226,Sd,SD,SD,Sd
LC-2021-0463567,Sd,SD,SD,Sd
LC-2021-0464266,Moto,M,43,Sd
LC-2021-0465269,Sd,M,30,Grave
LC-2021-0465269,Sd,M,34,Sd
LC-2021-0475021,Moto,M,35,Sd
LC-2021-0489553,Moto,M,34,Grave
LC-2021-0490637,Sd,F,45,Sd
LC-2021-0500039,Moto,M,43,Sd
LC-2021-0503227,Taxi,SD,SD,Sd
LC-2021-0503227,Taxi,M,62,Sd
LC-2021-0503227,Taxi,F,57,Sd
LC-2021-0512002,Moto,M,52,Sd
LC-2021-0520482,Moto,M,55,Sd
LC-2021-0524342,Moto,M,32,Sd
LC-2021-0532802,Sd,M,43,Sd
LC-2021-0537496,Moto,M,30,Sd
LC-2021-0552426,Moto,SD,SD,Sd
LC-2021-0555267,Auto,M,24,Sd
LC-2021-0555267,Auto,M,23,Sd
LC-2021-0555267,Auto,M,19,Sd
LC-2021-0562561,Utilitario,F,46,Sd
LC-2021-0562561,Utilitario,F,25,Sd
LC-2021-0563152,Moto,M,32,Sd
LC-2021-0563152,Moto,M,30,Sd
LC-2021-0564295,Auto,M,34,Sd
LC-2021-0564295,Auto,F,26,Sd
LC-2021-0564727,Moto,F,24,Sd
LC-2021-0567567,Móvil,M,41,Sd
LC-2021-0569759,Auto,F,32,Sd
LC-2021-0569759,Auto,F,12,Sd
LC-2021-0583919,Camión,M,56,Sd
LC-2021-0593519,Sd,M,35,Sd
LC-2021-0593972,Sd,M,25,Sd
LC-2021-0595345,Auto,SD,SD,Sd
LC-2021-0595345,Auto,M,43,Sd
LC-2021-0595345,Auto,M,28,Sd
LC-2021-0595345,Auto,M,42,Sd
LC-2021-0599167,Auto,F,20,Sd
LC-2021-0601443,Auto,F,52,Sd
LC-2021-0601443,Auto,M,32,Sd
LC-2021-0603175,Auto,M,49,Sd
LC-2021-0603175,Auto,M,45,Sd
LC-2021-0603175,Auto,F,45,Sd
LC-2021-0603175,Auto,M,48,Sd
LC-2021-0604881,Moto,SD,SD,Sd
LC-2021-0606099,Sd,F,29,Sd
LC-2021-0614112,Sd,F,27,Sd
LC-2021-0614112,Sd,F,22,Sd
LC-2021-0614631,Moto,M,57,Sd
LC-2021-0616979,Sd,M,49,Sd
LC-2021-0616979,Sd,M,31,Sd
LC-2021-0618684,Auto,M,29,Sd
LC-2021-0627348,Sd,M,37,Sd
LC-2021-0629299,Sd,F,46,Sd
LC-2021-0631295,Sd,M,52,Sd
LC-2021-0631295,Sd,F,50,Sd
LC-2021-0631295,Sd,M,36,Sd
LC-2021-0631295,Sd,M,9,Sd
LC-2021-0631295,Sd,M,50,Sd
LC-2021-0632007,Moto,F,38,Grave
LC-2021-0633944,Sd,M,34,Sd
LC-2021-0638528,Auto,M,39,Sd
LC-2021-0639700,Sd,M,26,Sd
LC-2021-0641048,Sd,F,29,Sd
LC-2021-0641694,Sd,F,35,Sd
LC-2021-0106370,Peatón,F,71,Sd
LC-2021-0270589,Moto,M,41,Sd
LC-2021-0521189,Sd,M,6,Grave
LC-2021-0455091,Sd,M,44,Sd
LC-2021-0259064,Transporte público,F,47,Sd
LC-2021-0349971,Ciclista,F,23,Sd
LC-2021-0414793,Moto,M,24,Sd
LC-2021-0425266,Peatón,F,30,Sd
LC-2021-0005888,Auto,M,40,Sd
LC-2021-0023550,Peatón,M,30,Sd
LC-2021-0024473,Auto,M,55,Sd
LC-2021-0030955,Peatón,F,41,Sd
LC-2021-0034263,Auto,SD,SD,Sd
LC-2021-0035638,Sd,M,37,Sd
LC-2021-0037895,Moto,SD,SD,Sd
LC-2021-0039126,Ciclista,F,40,Sd
LC-2021-0041801,Sd,F,23,Sd
LC-2021-0046659,Peatón,F,17,Sd
LC-2021-0048768,Peatón,M,41,Sd
LC-2021-0053071,Sd,M,51,Sd
LC-2021-0053071,Sd,M,46,Sd
LC-2021-0057734,Moto,M,39,Sd
LC-2021-0073071,Moto,M,58,Sd
LC-2021-0075918,Ciclista,F,58,Sd
LC-2021-0077153,Sd,F,17,Sd
LC-2021-0077908,Moto,M,24,Sd
LC-2021-0077908,Moto,SD,SD,Sd
LC-2021-0078251,Ciclista,M,5,Sd
LC-2021-0079610,Sd,M,27,Sd
LC-2021-0079723,Sd,F,4,Sd
LC-2021-0086387,Transporte público,M,26,Sd
LC-2021-0089505,Moto,M,30,Sd
LC-2021-0090700,Moto,M,48,Sd
LC-2021-0096126,Ciclista,F,28,Sd
LC-2021-0096126,Ciclista,M,23,Sd
LC-2021-0096529,Peatón,SD,SD,Sd
LC-2021-0096742,Moto,SD,SD,Sd
LC-2021-0098826,Ciclista,M,32,Sd
LC-2021-0100314,Moto,M,31,Sd
LC-2021-0107316,Sd,M,18,Sd
LC-2021-0107316,Sd,F,38,Sd
LC-2021-0113301,Transporte público,F,31,Sd
LC-2021-0114376,Ciclista,M,49,Sd
LC-2021-0116674,Moto,M,35,Sd
LC-2021-0118386,Peatón,SD,SD,Sd
LC-2021-0118684,Camión,F,57,Grave
LC-2021-0118684,Camión,M,59,Sd
LC-2021-0118684,Camión,M,52,Sd
LC-2021-0118684,Camión,M,41,Sd
LC-2021-0118684,Camión,F,35,Sd
LC-2021-0118684,Camión,F,48,Sd
LC-2021-0122158,Moto,M,36,Sd
LC-2021-0122437,Moto,M,37,Sd
LC-2021-0124401,Auto,M,35,Sd
LC-2021-0130268,Ciclista,F,32,Sd
LC-2021-0130548,Auto,M,66,Sd
LC-2021-0130548,Auto,M,68,Sd
LC-2021-0131782,Peatón,M,56,Sd
LC-2021-0133006,Moto,M,19,Sd
LC-2021-0133546,Peatón,M,71,Sd
LC-2021-0134472,Ciclista,M,34,Sd
LC-2021-0136662,Moto,M,31,Sd
LC-2021-0136770,Auto,M,28,Sd
LC-2021-0137809,Moto,M,31,Sd
LC-2021-0138412,Peatón,F,63,Sd
LC-2021-0143898,Moto,M,30,Sd
LC-2021-0147520,Moto,F,22,Sd
LC-2021-0147667,Transporte público,F,34,Sd
LC-2021-0149133,Auto,M,50,Sd
LC-2021-0153926,Peatón,M,35,Sd
LC-2021-0168592,Moto,F,51,Sd
LC-2021-0168592,Moto,M,37,Sd
LC-2021-0170934,Peatón,M,21,Sd
LC-2021-0175615,Sd,M,37,Sd
LC-2021-0178038,Sd,F,34,Grave
LC-2021-0188662,Sd,M,21,Sd
LC-2021-0194969,Ciclista,M,54,Sd
LC-2021-0196701,Moto,M,61,Sd
LC-2021-0208986,Sd,SD,SD,Sd
LC-2021-0232800,Moto,M,48,Grave
LC-2021-0236825,Sd,SD,SD,Sd
LC-2021-0247070,Moto,M,68,Sd
LC-2021-0260152,Moto,M,41,Sd
LC-2021-0261239,Ciclista,M,23,Sd
LC-2021-0268991,Auto,M,59,Sd
LC-2021-0271874,Auto,M,43,Sd
LC-2021-0271874,Auto,M,35,Sd
LC-2021-0271874,Auto,F,41,Sd
LC-2021-0303422,Moto,M,29,Sd
LC-2021-0306370,Moto,F,37,Sd
LC-2021-0306370,Moto,M,30,Sd
LC-2021-0306602,Moto,SD,SD,Sd
LC-2021-0311379,Moto,M,35,Sd
LC-2021-0324891,Ciclista,M,27,Sd
LC-2021-0337440,Peatón,F,26,Sd
LC-2021-0338093,Ciclista,F,23,Sd
LC-2021-0338579,Peatón,M,23,Sd
LC-2021-0369240,Auto,M,50,Sd
LC-2021-0373017,Peatón,F,59,Sd
LC-2021-0382001,Sd,M,44,Sd
LC-2021-0383673,Moto,M,33,Sd
LC-2021-0391973,Sd,M,35,Sd
LC-2021-0393660,Sd,F,15,Sd
LC-2021-0393660,Sd,M,38,Sd
LC-2021-0395220,Sd,F,43,Sd
LC-2021-0396542,Taxi,F,68,Sd
LC-2021-0397423,Ciclista,M,42,Sd
LC-2021-0400080,Sd,M,45,Sd
LC-2021-0400618,Sd,M,28,Sd
LC-2021-0406758,Ciclista,M,29,Sd
LC-2021-0413007,Sd,M,58,Sd
LC-2021-0417482,Transporte público,F,30,Sd
LC-2021-0417541,Sd,SD,SD,Sd
LC-2021-0421314,Moto,SD,SD,Sd
LC-2021-0421781,Sd,M,56,Sd
LC-2021-0427478,Peatón,M,42,Sd
LC-2021-0434675,Sd,M,33,Sd
LC-2021-0456635,Sd,F,32,Sd
LC-2021-0463719,Sd,F,81,Sd
LC-2021-0465228,Auto,SD,SD,Sd
LC-2021-0465228,Auto,M,30,Sd
LC-2021-0465228,Auto,M,20,Sd
LC-2021-0466530,Moto,M,41,Sd
LC-2021-0468048,Moto,M,21,Sd
LC-2021-0510289,Sd,M,38,Sd
LC-2021-0520257,Sd,F,67,Sd
LC-2021-0524372,Ciclista,M,30,Sd
LC-2021-0524372,Ciclista,M,48,Sd
LC-2021-0526873,Peatón,M,81,Sd
LC-2021-0551210,Moto,M,41,Sd
LC-2021-0561764,Peatón,SD,SD,Sd
LC-2021-0561764,Peatón,F,28,Sd
LC-2021-0566797,Moto,M,53,Sd
LC-2021-0566870,Peatón,M,30,Sd
LC-2021-0569362,Transporte público,M,51,Sd
LC-2021-0569362,Transporte público,F,40,Sd
LC-2021-0569362,Transporte público,M,28,Sd
LC-2021-0569362,Transporte público,M,25,Sd
LC-2021-0569362,Transporte público,F,18,Sd
LC-2021-0575896,Moto,SD,SD,Sd
LC-2021-0584524,Ciclista,M,19,Sd
LC-2021-0585008,Moto,F,44,Sd
LC-2021-0593891,Moto,F,SD,Sd
LC-2021-0600173,Moto,M,32,Sd
LC-2021-0606045,Auto,SD,SD,Sd
LC-2021-0606045,Auto,F,23,Sd
LC-2021-0619239,Peatón,M,39,Grave
LC-2021-0640695,Sd,SD,SD,Sd
LC-2021-0004670,Ciclista,F,28,Sd
LC-2021-0015359,Peatón,M,23,Sd
LC-2021-0018327,Moto,M,44,Sd
LC-2021-0024389,Ciclista,F,36,Sd
LC-2021-0025607,Moto,F,53,Sd
LC-2021-0036614,Ciclista,M,31,Sd
LC-2021-0036779,Auto,M,31,Sd
LC-2021-0036779,Auto,M,48,Sd
LC-2021-0038025,Moto,M,26,Sd
LC-2021-0038196,Moto,M,29,Sd
LC-2021-0042175,Moto,M,62,Sd
LC-2021-0042175,Moto,F,37,Sd
LC-2021-0042778,Peatón,F,64,Sd
LC-2021-0044912,Auto,F,39,Sd
LC-2021-0056052,Moto,M,38,Sd
LC-2021-0057911,Camión,M,41,Sd
LC-2021-0057911,Camión,M,27,Sd
LC-2021-0060120,Moto,M,13,Sd
LC-2021-0063498,Moto,M,30,Sd
LC-2021-0064942,Moto,M,42,Sd
LC-2021-0073376,Ciclista,M,28,Sd
LC-2021-0076693,Ciclista,F,28,Sd
LC-2021-0078164,Moto,M,33,Grave
LC-2021-0081936,Moto,SD,SD,Sd
LC-2021-0090687,Moto,M,36,Sd
LC-2021-0090687,Moto,M,27,Sd
LC-2021-0092941,Ciclista,M,67,Sd
LC-2021-0095066,Moto,M,SD,Grave
LC-2021-0095111,Moto,M,31,Sd
LC-2021-0095111,Moto,M,24,Sd
LC-2021-0099774,Peatón,M,26,Sd
LC-2021-0104066,Ciclista,SD,SD,Sd
LC-2021-0104546,Moto,M,42,Sd
LC-2021-0113568,Moto,M,43,Sd
LC-2021-0115193,Camión,M,21,Sd
LC-2021-0117525,Ciclista,F,30,Sd
LC-2021-0118593,Moto,M,23,Sd
LC-2021-0122423,Ciclista,M,44,Sd
LC-2021-0123276,Moto,M,36,Sd
LC-2021-0124533,Peatón,M,59,Sd
LC-2021-0127610,Auto,F,59,Sd
LC-2021-0128005,Auto,M,31,Sd
LC-2021-0144806,Peatón,M,4,Sd
LC-2021-0148903,Moto,M,34,Grave
LC-2021-0165841,Peatón,M,80,Sd
LC-2021-0173630,Peatón,M,44,Sd
LC-2021-0184071,Peatón,F,75,Sd
LC-2021-0184466,Sd,F,78,Sd
LC-2021-0192067,Peatón,F,66,Sd
LC-2021-0195318,Moto,M,44,Sd
LC-2021-0196770,Moto,M,28,Sd
LC-2021-0197854,Moto,M,51,Sd
LC-2021-0200747,Sd,SD,SD,Sd
LC-2021-0204973,Sd,SD,SD,Sd
LC-2021-0210423,Sd,SD,SD,Sd
LC-2021-0213868,Sd,SD,SD,Sd
LC-2021-0215485,Sd,SD,SD,Sd
LC-2021-0233253,Sd,SD,SD,Sd
LC-2021-0235765,Sd,SD,SD,Sd
LC-2021-0241015,Sd,SD,SD,Sd
LC-2021-0242426,Sd,SD,SD,Sd
LC-2021-0246513,Ciclista,M,36,Sd
LC-2021-0246696,Ciclista,M,39,Sd
LC-2021-0251863,Auto,SD,SD,Sd
LC-2021-0277364,Auto,M,48,Sd
LC-2021-0297221,Peatón,F,SD,Sd
LC-2021-0302155,Moto,M,43,Sd
LC-2021-0316100,Peatón,F,75,Sd
LC-2021-0379992,Sd,F,24,Sd
LC-2021-0379992,Sd,M,24,Sd
LC-2021-0388439,Sd,M,41,Sd
LC-2021-0402556,Sd,F,28,Sd
LC-2021-0417432,Sd,M,49,Sd
LC-2021-0432609,Sd,F,17,Sd
LC-2021-0442589,Sd,F,22,Sd
LC-2021-0489714,Moto,M,37,Sd
LC-2021-0512091,Sd,F,28,Sd
LC-2021-0515059,Sd,F,22,Sd
LC-2021-0515059,Sd,SD,SD,Sd
LC-2021-0521245,Sd,F,20,Sd
LC-2021-0536044,Sd,F,73,Sd
LC-2021-0536044,Sd,M,SD,Sd
LC-2021-0537637,Móvil,SD,SD,Sd
LC-2021-0560023,Ciclista,F,54,Sd
LC-2021-0591288,Moto,M,43,Grave
LC-2021-0591298,Ciclista,M,30,Sd
LC-2021-0596570,Sd,M,61,Sd
LC-2021-0626797,Sd,F,60,Sd
LC-2021-0626797,Sd,M,35,Sd
LC-2021-0626797,Sd,F,32,Sd
LC-2021-0005886,Transporte público,SD,SD,Sd
LC-2021-0006757,Moto,M,28,Sd
LC-2021-0007728,Transporte público,F,79,Sd
LC-2021-0007869,Sd,M,21,Sd
LC-2021-0010738,Ciclista,SD,SD,Sd
LC-2021-0011796,Transporte público,M,71,Grave
LC-2021-0012733,Moto,M,30,Sd
LC-2021-0016872,Taxi,F,54,Sd
LC-2021-0020341,Moto,M,65,Sd
LC-2021-0022314,Ciclista,M,29,Sd
LC-2021-0024540,Ciclista,M,23,Sd
LC-2021-0025309,Ciclista,F,45,Sd
LC-2021-0026465,Sd,M,40,Sd
LC-2021-0026951,Moto,M,42,Sd
LC-2021-0029678,Sd,F,50,Sd
LC-2021-0029678,Sd,F,71,Sd
LC-2021-0029712,Moto,M,33,Sd
LC-2021-0030734,Moto,SD,SD,Sd
LC-2021-0032546,Transporte público,F,32,Sd
LC-2021-0032546,Transporte público,M,25,Sd
LC-2021-0033141,Utilitario,F,28,Sd
LC-2021-0035607,Moto,M,24,Sd
LC-2021-0045240,Ciclista,M,30,Sd
LC-2021-0047391,Sd,F,27,Sd
LC-2021-0049809,Moto,M,28,Sd
LC-2021-0051724,Moto,M,28,Sd
LC-2021-0052193,Sd,M,67,Sd
LC-2021-0054167,Moto,M,49,Sd
LC-2021-0054739,Moto,F,32,Sd
LC-2021-0057501,Peatón,M,31,Sd
LC-2021-0057891,Transporte público,SD,SD,Sd
LC-2021-0057891,Transporte público,F,26,Sd
LC-2021-0065403,Auto,M,29,Sd
LC-2021-0067436,Moto,M,27,Grave
LC-2021-0067456,Moto,M,60,Sd
LC-2021-0067506,Auto,F,47,Sd
LC-2021-0067732,Ciclista,F,25,Sd
LC-2021-0068783,Moto,F,42,Sd
LC-2021-0072470,Moto,M,36,Sd
